project;benchmark;params;javaPath;jarFile;arguments
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1000&qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.RingBurstRoundTripWithGroups.ring;;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.RingCqBurstRoundTripWithGroups.ring;;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.ChannelThroughputBackoffNone.tpt;capacity=132000&type=Spsc;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.ChannelThroughputBackoffNone.tpt;capacity=132000&type=Mpsc;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.busy;capacity=32000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.channels.SpscChannelThroughputTest.backoffOneNano;capacity=32000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.IntrusiveQueueThroughputBackoffNone.tpt;;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqDrainFillThroughputBackoffNone.normal;qCapacity=132000&qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.throughput.MpqThroughputBackoffNone.nor;qCapacity=132000&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
