benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,0,steady state,2234,Dev,599,999,-164.74184312816047,"(0.9927242475278356, 1.026605609004685)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,1,steady state,2326,Dev,599,999,-173.8610180119393,"(0.9635047584004692, 0.998749615665891)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,2,no steady state,-1,Dev,599,999,60.35994024031958,"(0.9919365759465392, 1.0202484885435656)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,3,steady state,1158,Dev,599,999,-56.293963738361434,"(0.9942093022902179, 1.0227102928143679)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,4,steady state,378,Dev,599,999,22.2368128598442,"(0.9804149423373381, 1.0009100433368825)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,5,steady state,2364,Dev,599,999,-177.88300892885545,"(0.9887035224385828, 1.022809686689945)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,6,steady state,2494,Dev,599,999,-190.7168949979807,"(1.0288789174378459, 1.0616140886383894)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,7,steady state,245,Dev,599,999,35.605488172674896,"(0.9805798787219042, 1.0096872434177535)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,8,steady state,1352,Dev,599,999,-75.8504856938757,"(0.9923357831453814, 1.0223086165295852)"
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS2#NEED_TO_ENLARGE=2&SIZE=65536,9,no steady state,-1,Dev,599,999,60.3726148685239,"(0.9259894736173947, 0.9551937714788915)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,0,steady state,109,Dev,499,1999,39.00013455147696,"(0.9856011495772676, 1.0011209203964138)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,1,no steady state,-1,Dev,499,1999,50.00020305664613,"(0.9601709933254325, 0.9791196078062385)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,2,no steady state,-1,Dev,499,1999,50.000188849628515,"(0.9728940697683653, 0.9887726071916018)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,3,steady state,123,Dev,499,1999,37.60012868848192,"(0.9901165350760273, 1.0011613400774069)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,4,steady state,66,Dev,499,1999,43.300152525158865,"(0.9877639203843708, 1.0036556195931092)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,5,no steady state,-1,Dev,499,1999,50.00019394513278,"(0.9522698995891273, 1.0130211299257463)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,6,steady state,161,Dev,499,1999,33.80011993405553,"(0.9874428620061261, 0.9978911000727149)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,7,steady state,1510,Dev,499,1999,-101.10032137012726,"(0.9862164334043142, 1.0012612687583822)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,8,no steady state,-1,Dev,499,1999,50.00018030489989,"(0.9766390288354689, 0.9944982294481005)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=1&messageSize=100&messageVersion=1,9,no steady state,-1,Dev,499,1999,50.000204170829235,"(0.9675606217871174, 0.9848710093999992)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,0,steady state,0,Dev,499,999,49.900087195442346,"(0.9256751818448656, 1.3946237809220547)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,1,steady state,34,Dev,499,999,46.50008220722621,"(0.9374006093368166, 1.00275995390669)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,2,steady state,390,Dev,499,999,10.900017590921344,"(0.9780191897777757, 1.010409217453223)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,3,steady state,205,Dev,499,999,29.400047536438553,"(0.9563323478225938, 1.1787497796195596)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,4,steady state,34,Dev,499,999,46.50007609792284,"(0.9355912854487379, 1.0194540392739149)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,5,steady state,35,Dev,499,999,46.400080523716724,"(0.9232425956162361, 1.0027005122936017)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,6,steady state,34,Dev,499,999,46.50007269262275,"(0.9935414308032791, 1.0175917068917906)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,7,steady state,34,Dev,499,999,46.500077336290516,"(0.9391837321066094, 1.0114275422591466)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,8,steady state,34,Dev,499,999,46.5000810471756,"(0.9865891577957056, 1.0179933631171312)"
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD#,9,steady state,511,Dev,499,999,-1.200002511352018,"(0.9678965158760807, 1.292382587263174)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,0,steady state,351,Dev,99,139,-25.216492922813025,"(1.037830102041065, 1.1550846414317437)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,1,steady state,7,Dev,99,139,9.207155399131198,"(1.0962339742043805, 1.1925989487213398)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,2,steady state,181,Dev,99,139,-8.205872588481082,"(1.2582054084886185, 1.3139615629429973)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,3,steady state,150,Dev,99,139,-5.104363463324695,"(1.167939935096713, 1.2715957720512747)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,4,steady state,168,Dev,99,139,-6.9047186199255535,"(1.2019935058594027, 1.3419514551101823)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,5,steady state,266,Dev,99,139,-16.713012023393865,"(1.2009367575722443, 1.2921174870088987)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,6,steady state,418,Dev,99,139,-31.922290923718826,"(1.158915058321877, 1.2521118937988986)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,7,steady state,736,Dev,99,139,-63.741626298094346,"(1.1950506659819868, 1.2953716669801936)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,8,steady state,7,Dev,99,139,9.207072075381639,"(1.0951776533861455, 1.1943077601582608)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=200,9,steady state,8,Dev,99,139,9.106858184187304,"(1.1504915362154189, 1.2470152028656203)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,0,steady state,0,Dev,499,549,49.92096372269493,"(0.9976360411535592, 1.0015220390546626)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,1,steady state,0,Dev,499,549,49.9220442466817,"(0.9983073232771, 1.002133989324989)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,2,steady state,0,Dev,499,549,49.92165512576165,"(0.9979762432833857, 1.001568414721779)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,3,steady state,0,Dev,499,549,49.927591243780476,"(0.9982859335870955, 1.000755145578362)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,4,steady state,0,Dev,499,549,49.91665050458562,"(0.9973589801532542, 1.001007892803678)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,5,steady state,0,Dev,499,549,49.92224558479345,"(0.9965081445568333, 0.9977001572531726)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,6,steady state,0,Dev,499,549,49.919970498960886,"(0.9966801293251493, 1.0003699621617508)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,7,steady state,0,Dev,499,549,49.920032168578054,"(0.9971303657379632, 1.0006786327125294)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,8,steady state,0,Dev,499,549,49.919200410629685,"(0.996365784448419, 1.0002127635057412)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000,9,steady state,0,Dev,499,549,49.916469367719664,"(0.9975645635978917, 1.0010686872402967)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,0,steady state,3,Dev,99,149,9.600033033684744,"(1.0504036058740425, 1.1279635030864796)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,1,no steady state,-1,Dev,99,149,10.000042339983342,"(0.9021210683475397, 0.9515972784462025)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,2,steady state,1121,Dev,99,149,-102.2003895729052,"(0.9686150907382549, 1.0939763784043184)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,3,no steady state,-1,Dev,99,149,10.000041792237326,"(0.9391098100657462, 1.0185524338997938)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,4,steady state,1829,Dev,99,149,-173.00062454672545,"(0.9775457836978032, 1.04705823052388)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,5,steady state,24,Dev,99,149,7.5000275157850185,"(0.9398660707391991, 1.00649975846968)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,6,steady state,661,Dev,99,149,-56.20020695507654,"(1.0812964945596812, 1.591639973961011)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,7,no steady state,-1,Dev,99,149,10.00003865433168,"(0.9571182482671162, 1.0632146158681322)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,8,steady state,2,Dev,99,149,9.70004077630952,"(0.931386322834356, 0.9834891565691692)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,9,no steady state,-1,Dev,99,149,10.000047706531427,"(0.8805212794564422, 0.9156466689182571)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,0,steady state,4,Dev,199,399,19.50023670745485,"(1.0108546703567565, 1.2432929404638184)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,1,steady state,60,Dev,199,399,13.900200598362192,"(0.9822071598945212, 1.0911379822249099)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,2,steady state,271,Dev,199,399,-7.200093553328092,"(0.9894886993698678, 1.0969088407888676)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,3,steady state,3,Dev,199,399,19.60026850224761,"(0.9899823736548808, 1.024124948663536)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,4,steady state,55,Dev,199,399,14.400184550290291,"(0.9903174682330952, 1.0300315812918186)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,5,steady state,230,Dev,199,399,-3.1000395133684577,"(0.9756138280756184, 1.0699218575708487)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,6,steady state,148,Dev,199,399,5.100059035856205,"(0.9809354259856637, 1.0079187209330118)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,7,steady state,5,Dev,199,399,19.400252828954887,"(0.9817798110924119, 1.0036463718504391)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,8,steady state,270,Dev,199,399,-7.1000885897955754,"(0.9997530045073832, 1.0278732551148537)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HttpServerHandlerBenchmark.vertxOpt#,9,steady state,457,Dev,199,399,-25.800359541467355,"(1.0192364675523617, 1.1175700151993488)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,0,no steady state,-1,Dev,199,399,20.620833689600005,"(0.956670028368388, 1.338452918445522)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,1,steady state,2336,Dev,199,399,-220.01466391324453,"(0.8133912016157221, 1.2144923250918012)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,2,no steady state,-1,Dev,199,398,20.555815380114293,"(0.8451454822860724, 1.1686372129207203)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,3,steady state,1214,Dev,198,397,-104.64278770863848,"(0.8454614436052401, 1.3313126946661755)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,4,steady state,213,Dev,199,399,-1.426328849066664,"(0.8629793267598903, 1.3239888695933906)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,5,steady state,767,Dev,199,398,-58.57502931789212,"(0.8134350905839519, 1.4404187523632992)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,6,steady state,0,Dev,199,399,20.42657322097777,"(0.8685909998481723, 1.173292010812699)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,7,steady state,0,Dev,199,398,20.492125741511106,"(0.8529135333493654, 1.197829725693106)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,8,steady state,2279,Dev,199,399,-213.7541894534092,"(0.796131735798244, 1.116873921537673)"
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc,9,steady state,0,Dev,199,399,20.44863158369524,"(0.8429906250975449, 1.138437750813691)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,0,steady state,220,Dev,499,999,27.961694327547814,"(0.9910046209488569, 1.0000374699879302)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,1,steady state,283,Dev,499,999,21.672247992843964,"(0.9933280078683321, 0.9981834716405094)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,2,steady state,253,Dev,499,999,24.656980413858413,"(0.9943457611210226, 1.003491296867131)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,3,steady state,312,Dev,499,999,18.745553295354227,"(0.9937535875338904, 0.9986732956770368)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,4,steady state,290,Dev,499,999,20.947532269470464,"(0.9928355315194822, 1.0089810226210223)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,5,steady state,256,Dev,499,999,24.366529022200254,"(0.9955716058799136, 1.008421763109677)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,6,steady state,252,Dev,499,999,24.782364264324272,"(0.9947839035587482, 1.004744248750116)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,7,steady state,496,Dev,499,999,0.30050099200000346,"(0.9953854953483584, 1.0017444886491396)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,8,steady state,1551,Dev,499,999,-105.43771858879407,"(1.001659511233803, 1.0166071214197474)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.writer.WriteSequential.incrementalUseOrderedWriter#randomness=0.5&scenario=SPARSE&size=100000,9,steady state,278,Dev,499,999,22.151814066308045,"(0.99143271792488, 0.9963151588602264)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,0,steady state,1,Dev,199,399,20.05686379206265,"(1.0148511202543715, 1.0405862938835093)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,1,steady state,1,Dev,199,399,20.323911558935972,"(0.997759197898054, 1.0323356766459695)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,2,steady state,1,Dev,199,399,20.031750565769645,"(0.9933987269316517, 1.0190350242258446)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,3,steady state,5,Dev,199,399,19.613655359878095,"(0.9991403137761871, 1.019868172915965)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,4,steady state,1,Dev,199,399,20.301255005893406,"(1.0111000974961752, 1.0418673003500651)"
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.deepBufferJackson#,5,steady state,1,Dev,199,399,20.103518551583885,"(1.0050562387562214, 1.0364651077368414)"
